-0.9112	-0.8210	-0.8013	-0.4046	-0.1088	-0.0858	-0.2713	-0.3793	-0.4046	-0.6684	-0.7582	-0.5555	-0.3918	-0.3395	-0.4151	-0.4690	-0.6021
-0.4232	-0.3720	-0.1168	0.0081	0.3167	0.4073	0.4460	0.4049	0.3421	0.1961	0.1331	0.0457	0.0646	0.3412	0.2891	0.4234	0.3740
-0.7031	-1.0255	-0.4232	-0.2025	-0.1695	-0.2732	-0.2713	-0.3969	-0.3868	-0.5270	-0.5375	-0.5201	-0.3697	-0.3601	-0.3220	-0.4483	-0.5002
-0.3720	-0.3198	-0.0959	0.0593	0.1308	0.1876	0.0010	-0.1023	-0.2191	-0.2208	-0.2208	-0.1236	-0.0771	0.0602	-0.0735	-0.2090	-0.2771
-0.4399	-0.8210	-0.6828	-0.5100	-0.5305	-0.2507	-0.2656	-0.4812	-0.4600	-0.5270	-0.7523	-0.5899	-0.5134	-0.3373	-0.4151	-0.4690	-0.5445
-0.4970	-0.5305	-0.8145	-0.4232	-0.2471	-0.2157	-0.3440	-0.3030	-0.4232	-0.5035	-0.5375	-0.5167	-0.4125	-0.3578	-0.3307	-0.3893	-0.4751
0.1909	0.1338	0.2653	0.3508	0.4168	0.4529	0.3863	0.4172	0.2506	0.1308	0.2703	0.2209	0.2891	0.4551	0.4207	0.2736	0.2084
-0.6103	-0.6273	-0.7464	-0.4178	-0.3770	-0.2242	-0.3440	-0.3818	-0.4812	-0.8280	-0.5002	-0.5445	-0.4073	-0.3944	-0.3649	-0.5305	-0.5305
-0.3351	-0.3030	-0.0285	0.1501	0.1368	0.0620	-0.0082	-0.1445	-0.0933	-0.1388	-0.1575	-0.0210	0.0637	0.2058	0.1098	0.0494	-0.0883
-0.6187	-0.7582	-0.6929	-0.4812	-0.4073	-0.3578	-0.4098	-0.5591	-0.5270	-0.7409	-0.6496	-0.5167	-0.3601	-0.3578	-0.3578	-0.4370	-0.4455
-0.2208	-0.2294	0.0401	0.0853	0.1472	0.0664	0.0031	-0.0363	-0.1101	-0.0946	-0.0453	0.0161	0.0602	0.1114	0.0895	0.0061	-0.0747
-0.2929	-0.2790	-0.1115	0.0690	0.1185	0.0664	0.0122	-0.0771	-0.0971	-0.3418	-0.1912	-0.1517	-0.0984	-0.0662	-0.1195	-0.1445	-0.2259
-0.2600	-0.1849	-0.0114	0.1301	0.0819	-0.0396	-0.0662	-0.1976	-0.0845	-0.1416	-0.1560	-0.1010	-0.0210	-0.0114	-0.0722	-0.0253	-0.1010
0.0503	0.1734	0.1098	0.1727	0.2020	0.2540	0.2466	0.3959	0.1278	0.0092	0.1856	0.0288	0.1010	0.1896	0.2245	-0.0231	-0.0408
0.0081	0.1301	0.0484	0.1665	0.2437	0.1836	0.0977	0.1247	-0.0093	-0.0568	-0.1101	-0.0124	0.0503	0.1665	0.1255	0.0316	-0.1195
-0.2990	-0.3969	-0.4938	-0.5375	-0.4512	-0.3793	-0.4907	-0.5820	-0.7135	-0.7886	-1.0362	-0.8210	-0.6187	-0.5375	-0.5629	-0.5899	-0.6635
-0.2364	-0.2225	-0.4286	-0.4970	-0.4812	-0.3093	-0.3555	-0.5743	-0.6146	-0.6878	-0.7298	-0.7823	-0.6362	-0.5134	-0.4542	-0.5339	-0.6103
-0.6362	-0.2600	-0.5270	-0.6542	-0.7701	-0.7031	-0.5409	-0.5002	-0.5482	-0.6146	-0.6187	-0.6828	-0.6103	-0.6231	-0.5167	-0.5518	-0.6187
0.0602	0.0240	0.1354	0.5185	0.6174	0.6219	0.4873	0.2959	0.1263	-0.0603	0.0777	0.2614	0.3727	0.5875	0.4734	0.3255	0.1955
0.0699	0.0584	0.0602	0.2512	0.4906	0.5301	0.5036	0.3162	0.1323	0.1051	0.1795	0.1692	0.3317	0.5840	0.4318	0.4061	0.2215
-0.6588	-0.3030	-0.0072	0.1909	0.3416	0.3439	0.2096	0.0475	-0.0487	-0.1049	0.0716	0.2575	0.2881	0.3346	0.1608	0.2395	0.0021
-0.3532	-0.2869	-0.1710	0.0646	0.2529	0.1501	0.1630	0.0828	0.0288	0.0819	0.0768	0.1720	0.1338	0.2648	0.2714	0.2795	0.0181
-0.5035	-0.6588	-0.4206	-0.1154	-0.0231	-0.0199	-0.1531	-0.1725	-0.2656	-0.5518	-0.5068	-0.2311	-0.0946	-0.0453	-0.1560	-0.2771	-0.2790
-0.5899	-0.4342	-0.3509	-0.3198	-0.2790	-0.1849	-0.2909	-0.3818	-0.5859	-0.6103	-0.6317	-0.4512	-0.4571	-0.4781	-0.4938	-0.6588	-0.7523
0.1208	0.0734	-0.0264	-0.1634	-0.1445	-0.0285	0.0673	0.1383	0.1146	-0.0820	-0.1459	-0.1473	-0.0984	-0.0959	-0.0946	-0.1402	0.0288
-0.1725	-0.2656	-0.1128	0.0021	0.1107	0.1278	-0.0318	-0.0870	-0.1695	-0.0638	-0.2191	-0.1740	-0.1249	-0.0031	-0.0430	0.0637	-0.2277
-0.8419	-1.0255	-0.8791	-0.6588	-0.6635	-0.6317	-0.8564	-0.8210	-0.8791	-1.0362	-0.9838	-0.8280	-0.7242	-0.6684	-0.6731	-0.6061	-0.7760
